:START_ID,:END_ID,relation,:TYPE
1,3000,hasexplain,hasexplain
33,3001,hasexplain,hasexplain
58,3002,hasexplain,hasexplain
101,3003,hasexplain,hasexplain
111,3004,hasexplain,hasexplain
179,3005,hasexplain,hasexplain
188,3006,hasexplain,hasexplain
