:START_ID,:END_ID,relation,:TYPE
1,5000,hasEPbrand,HasEPbrand
37,5001,hasEPbrand,HasEPbrand
105,5002,hasEPbrand,HasEPbrand
201,5003,hasEPbrand,HasEPbrand
210,5004,hasEPbrand,HasEPbrand
213,5005,hasEPbrand,HasEPbrand
